"","gene.symbol","cell.type","gene.weight","ensembl.id"
"262","GAS2","8T",2.67056611553973,"ENSG00000148935"
"263","MCOLN2","8T",2.64930171899917,"ENSG00000153898"
"264","MIR4471","8T",2.44277226332224,"ENSG00000265599"
"265","RET","8T",2.72602478790458,"ENSG00000165731"
"266","SNORD1C","8T",2.45170980674388,"ENSG00000274091"
"267","PLPP6","8T",2.43226638185795,"ENSG00000205808"
"268","PPFIA2","8T",3.25782856574426,"ENSG00000139220"
"269","USP44","8T",3.59235412591069,"ENSG00000136014"
"270","LRRC9","8T",2.39502197989695,"ENSG00000131951"
"271","COL5A2","8T",2.50845423747285,"ENSG00000204262"
"272","PRODH","8T",6.80419814039569,"ENSG00000100033"
"273","MIR3618","8T",2.43104684932505,"ENSG00000284140"
"274","KCNQ3","8T",2.43339038387313,"ENSG00000184156"
"275","DPY19L2","8T",2.45345445440195,"ENSG00000177990"
"276","SIRPG","8T",2.34074039808648,"ENSG00000089012"
"277","MAGI2-AS3","8T",2.38006048521835,"ENSG00000234456"
"278","SSTR1","8T",2.56954488431973,"ENSG00000139874"
"279","PIEZO2","8T",10.5370593849109,"ENSG00000154864"
"280","SLED1","8T",3.24050300334186,"ENSG00000249138"
"281","GUSBP1","8T",2.34403536522249,"ENSG00000291102"
"282","FGF3","8T",6.45414878472758,"ENSG00000186895"
"283","NACC2","8T",3.30759506740521,"ENSG00000148411"
"284","GATA1","8T",2.66228497557303,"ENSG00000102145"
"285","SCART1","8T",2.30332317771883,"ENSG00000214279"
"286","TAGLN","8T",3.12170083424415,"ENSG00000149591"
"287","SLC25A47","8T",2.45824075437243,"ENSG00000140107"
"288","TAS1R3","8T",2.30977493121606,"ENSG00000169962"
"289","LSMEM1","8T",3.50963973433099,"ENSG00000181016"
"290","ASTN2","8T",2.33224748595328,"ENSG00000148219"
"291","EPGN","8T",2.43271627371995,"ENSG00000182585"
"292","PRX","8T",2.31892162859868,"ENSG00000105227"
"293","LARS2-AS1","8T",5.39679497733185,NA
"294","CYCSP52","8T",3.17162906456416,"ENSG00000235700"
"295","APOC3","8T",2.83484849550734,"ENSG00000110245"
"296","COL20A1","8T",2.46878832049366,"ENSG00000101203"
"297","SNORD15B","8T",3.81426038198326,"ENSG00000207445"
"298","SOX14","8T",5.36105106527461,"ENSG00000168875"
"299","C1QTNF8","8T",3.91747435793963,"ENSG00000184471"
"300","IGFALS","8T",4.61048086726049,"ENSG00000099769"
"301","ADAMTSL2","4T",2.47806537289235,"ENSG00000197859"
"302","ANKRD12","4T",2.86342222379154,"ENSG00000101745"
"303","AQP7","4T",2.62278668022192,"ENSG00000165269"
"304","ARID4B","4T",2.51678097499363,"ENSG00000054267"
"305","C15orf53","4T",5.37591760348341,NA
"306","CCR4","4T",5.31756230863764,"ENSG00000183813"
"307","CCR8","4T",5.1119153179077,"ENSG00000179934"
"308","CD2","4T",3.09783310269399,"ENSG00000116824"
"309","CD28","4T",3.16367098491291,"ENSG00000178562"
"310","CD4","4T",4.07349206400403,"ENSG00000010610"
"311","CD40LG","4T",5.67561118665227,"ENSG00000102245"
"312","CD5","4T",2.80340975367351,"ENSG00000110448"
"313","CD6","4T",3.10303057208311,"ENSG00000013725"
"314","CTLA4","4T",4.33884956660346,"ENSG00000163599"
"315","DBH-AS1","4T",5.39606894846506,"ENSG00000225756"
"316","DLGAP2","4T",2.8469167875687,"ENSG00000198010"
"317","DPM2","4T",2.66278962293498,"ENSG00000136908"
"318","DUSP4","4T",3.1468372582401,"ENSG00000120875"
"319","EDAR","4T",2.86399150052862,"ENSG00000135960"
"320","ESYT2","4T",2.78128284010401,"ENSG00000117868"
"321","FAAH2","4T",3.67425738822742,"ENSG00000165591"
"322","FAM172BP","4T",3.37408222711464,NA
"323","FAM71B","4T",3.80009535873811,NA
"324","FOXP3","4T",4.33886244768787,"ENSG00000049768"
"325","GAL3ST4","4T",2.58341608905185,"ENSG00000197093"
"326","GLG1","4T",2.71250826462457,"ENSG00000090863"
"327","GTF2IRD1","4T",3.6898865206938,"ENSG00000006704"
"328","GTSF1L","4T",2.85380737608025,"ENSG00000124196"
"329","HAPLN3","4T",2.87065297617353,"ENSG00000140511"
"330","HLF","4T",2.78348949096013,"ENSG00000108924"
"331","HPCAL4","4T",2.57903122704452,"ENSG00000116983"
"332","ICOS","4T",4.20343377000567,"ENSG00000163600"
"333","IGSF9B","4T",2.53617671057856,"ENSG00000080854"
"334","IL2RA","4T",2.52073192633755,"ENSG00000134460"
"335","ISM1","4T",3.05120850580982,"ENSG00000101230"
"336","ITK","4T",2.53747054683395,"ENSG00000113263"
